,start_time,end_time,wav_file,emotion,val,act,dom
1677,19.51,20.7966,Ses04M_impro05_F004,xxx,3,2.5,2.5
1678,21.012,22.392,Ses04M_impro05_F005,xxx,2.5,2,2.5
1679,64.405,69.28,Ses04M_impro05_F006,neu,3,2,2.5
1680,69.3126,73.04,Ses04M_impro05_F007,neu,2.5,2.5,2.5
1681,73.04,76.7,Ses04M_impro05_F008,neu,3,2,2.5
1682,77.5,79.64,Ses04M_impro05_F009,neu,3,2,2.5
1683,89.87,92.7589,Ses04M_impro05_F010,neu,4,2,2.5
1684,95.5859,100.28,Ses04M_impro05_F011,xxx,3.5,2.5,3
1685,102.73,108.57,Ses04M_impro05_F012,fru,3,2,3
1686,112.32,114.15,Ses04M_impro05_F013,neu,3,2,3
1687,123.25,125.49,Ses04M_impro05_F014,fru,3,2.5,3
1688,128.05,132.85,Ses04M_impro05_F015,fru,3.5,2.5,3
1689,132.87,134.79,Ses04M_impro05_F016,fru,3,2.5,3
1690,135.65,139.2448,Ses04M_impro05_F017,neu,3,3,2.5
1691,139.2728,142.67,Ses04M_impro05_F018,fru,3,3,3
1692,143.46,147.47,Ses04M_impro05_F019,neu,3,2,2.5
1693,148.43,151.23,Ses04M_impro05_F020,neu,3,2.5,2.5
1694,151.23,157.02,Ses04M_impro05_F021,fru,3,2.5,2.5
1695,165.02,170.61,Ses04M_impro05_F022,fru,3,2.5,2.5
1696,171.8,180.95,Ses04M_impro05_F023,fru,3.5,3,3
1697,190.97,194.77,Ses04M_impro05_F024,fru,3,2,3
1698,194.77,197.06,Ses04M_impro05_F025,fru,3,2.5,2.5
1699,197.18,202.95,Ses04M_impro05_F026,fru,3.5,3,3.5
1700,203.01,206.07,Ses04M_impro05_F027,fru,3,2.5,2.5
1701,206.09,210.63,Ses04M_impro05_F028,fru,4.5,2.5,3
1702,219.85,223.6121,Ses04M_impro05_F029,fru,3.5,2.5,3
1703,226.52,229.04,Ses04M_impro05_F030,fru,3.5,2.5,2.5
1704,229.04,233.49,Ses04M_impro05_F031,fru,3.5,2,3
1705,234.17,238.52,Ses04M_impro05_F032,fru,3,2.5,3
1706,238.52,242.84,Ses04M_impro05_F033,fru,3,2.5,2.5
1707,245.68,248.3553,Ses04M_impro05_F034,fru,3,2,2.5
1708,251.95,258.64,Ses04M_impro05_F035,fru,3.5,2.5,3.5
1709,258.86,261.53,Ses04M_impro05_F036,neu,3.5,2,3
1710,268.4,273.51,Ses04M_impro05_F037,neu,3,3,3
1711,273.51,281.46,Ses04M_impro05_F038,fru,3,2.5,3
1712,290.3683,296.84,Ses04M_impro05_F039,fru,3.5,2.5,2.5
1713,298.74,300.46,Ses04M_impro05_F040,fru,4,2,2.5
1714,303.52,307.14,Ses04M_impro05_F041,fru,3,2,2.5
1715,308.67,310.48,Ses04M_impro05_F042,fru,3.5,3,2
1716,4.7502,9.71,Ses04M_impro05_M000,fru,2.5,2,2
1717,9.73,12.97,Ses04M_impro05_M001,xxx,3,1.5,2.5
1718,14.65,18.99,Ses04M_impro05_M002,fru,2.5,2,2
1719,19.13,24.79,Ses04M_impro05_M003,fru,2,3,3
1720,24.79,33.83,Ses04M_impro05_M004,fru,2.5,2.5,3
1721,33.85,44.14,Ses04M_impro05_M005,fru,2.5,2.5,3
1722,44.16,56.15,Ses04M_impro05_M006,fru,2.5,2,3
1723,56.61,64.66,Ses04M_impro05_M007,fru,2.5,3,3
1724,73.41,75.31,Ses04M_impro05_M008,ang,2.5,2.5,3.5
1725,75.35,77.84,Ses04M_impro05_M009,ang,2.5,2.5,3
1726,78.31,81.46,Ses04M_impro05_M010,ang,3,2.5,3
1727,81.46,82.89,Ses04M_impro05_M011,ang,3,2.5,3.5
1728,82.92,91.56,Ses04M_impro05_M012,fru,3,3,3.5
1729,92.1431,96.2016,Ses04M_impro05_M013,fru,3,3,4
1730,98.45,103.84,Ses04M_impro05_M014,ang,3,3,3.5
1731,104.72,111.12,Ses04M_impro05_M015,ang,3,3,4
1732,111.1763,112.7157,Ses04M_impro05_M016,ang,2.5,2,2
1733,113.67,122.36,Ses04M_impro05_M017,ang,3,3,3.5
1734,122.39,126.68,Ses04M_impro05_M018,ang,3.5,3.5,3
1735,126.68,130.35,Ses04M_impro05_M019,fru,3.5,3.5,3
1736,130.4,137.18,Ses04M_impro05_M020,xxx,3,3.5,3.5
1737,138.18,144.95,Ses04M_impro05_M021,fru,2,3.5,3.5
1738,147.12,151.5,Ses04M_impro05_M022,ang,3,3.5,3.5
1739,155.04,165.17,Ses04M_impro05_M023,xxx,3,3.5,4
1740,168.21,172.34,Ses04M_impro05_M024,fru,3,3.5,4
1741,179.4,187.57,Ses04M_impro05_M025,fru,2,3.5,3.5
1742,187.59,191.52,Ses04M_impro05_M026,ang,3,3.5,3.5
1743,194.67,198.67,Ses04M_impro05_M027,fru,2.5,4,3
1744,201.7,211.5484,Ses04M_impro05_M028,fru,2.5,3.5,3.5
1745,211.5826,221.19,Ses04M_impro05_M029,fru,3,3.5,4
1746,223.2483,229.34,Ses04M_impro05_M030,fru,3,2.5,3
1747,231.28,235.2,Ses04M_impro05_M031,fru,2.5,3,3
1748,239.81,243.32,Ses04M_impro05_M032,fru,3,3,3
1749,243.32,247.35,Ses04M_impro05_M033,fru,3.5,3,3
1750,247.7955,250.98,Ses04M_impro05_M034,fru,3.5,3,3
1751,250.98,255.44,Ses04M_impro05_M035,fru,3,3,3
1752,255.46,265.65,Ses04M_impro05_M036,fru,2,4,3.5
1753,265.6897,271.67,Ses04M_impro05_M037,fru,3.5,3,3.5
1754,271.71,273.43,Ses04M_impro05_M038,ang,2.5,3.5,3.5
1755,278.42,282.15,Ses04M_impro05_M039,ang,2,3.5,3.5
1756,282.15,290.9841,Ses04M_impro05_M040,fru,3,3,3
1757,294.49,298.92,Ses04M_impro05_M041,fru,3,3,3
1758,298.95,303.53,Ses04M_impro05_M042,fru,2.5,3.5,3.5
1759,306.61,309.22,Ses04M_impro05_M043,fru,2.5,3,2.5
1760,309.78,313.22,Ses04M_impro05_M044,ang,3,2.5,2.5
1761,313.51,318.9022,Ses04M_impro05_M045,ang,3,3,3.5
1762,5.65,9,Ses04M_script01_2_F000,ang,2.3333,2.3333,3.3333
1763,10.86,12.79,Ses04M_script01_2_F001,neu,3,2,2
1764,13.8201,17.62,Ses04M_script01_2_F002,ang,2.6667,3,3.6667
1765,19.04,22.91,Ses04M_script01_2_F003,ang,2.3333,3,3.6667
1766,33.82,36.66,Ses04M_script01_2_F004,ang,2.6667,2.6667,3
1767,37.72,40.1382,Ses04M_script01_2_F005,ang,2,2.6667,3.3333
1768,42.4333,45.35,Ses04M_script01_2_F006,ang,2.3333,3,3.3333
1769,47.73,51.02,Ses04M_script01_2_F007,neu,3,1.6667,2
1770,51.9627,55.67,Ses04M_script01_2_F008,ang,2.3333,3,3.6667
1771,57.29,64.98,Ses04M_script01_2_F009,ang,2,3,3.6667
1772,65.83,73.8404,Ses04M_script01_2_F010,ang,2.6667,3.3333,3.6667
1773,75.4,81.86,Ses04M_script01_2_F011,ang,2,3.6667,3.6667
1774,83.63,92.55,Ses04M_script01_2_F012,ang,2,3.6667,4.3333
1775,93.5228,96.8656,Ses04M_script01_2_F013,ang,1.6667,4,4
1776,96.8905,102.3537,Ses04M_script01_2_F014,ang,2,3.6667,3.3333
1777,102.3815,110.5,Ses04M_script01_2_F015,ang,1.6667,4.3333,4
1778,111.04,114.69,Ses04M_script01_2_F016,ang,2,2.6667,2.6667
1779,114.95,118.94,Ses04M_script01_2_F017,xxx,3,3.3333,2.6667
1780,120.36,123.28,Ses04M_script01_2_F018,ang,2.6667,3.3333,4
1781,123.81,125.92,Ses04M_script01_2_F019,xxx,2.6667,2.3333,2.3333
1782,129.99,131.89,Ses04M_script01_2_F020,sad,2,3,2
1783,8.6133,11.46,Ses04M_script01_2_M000,neu,2.6667,2.3333,2
1784,12.09,14.5186,Ses04M_script01_2_M001,xxx,3,2.6667,2.3333
1785,16.23,19.54,Ses04M_script01_2_M002,xxx,3,2.6667,2.3333
1786,22.02,29.7357,Ses04M_script01_2_M003,fru,2.3333,2.6667,3.3333
1787,29.8106,34.69,Ses04M_script01_2_M004,xxx,2,3.3333,3.3333
1788,35.96,38.4,Ses04M_script01_2_M005,neu,3,2.6667,2.3333
1789,40.0135,42.8574,Ses04M_script01_2_M006,neu,3,2.3333,3
1790,46.9,48.05,Ses04M_script01_2_M007,neu,3,2,2.3333
1791,50.51,52.262,Ses04M_script01_2_M008,xxx,2.6667,2.6667,3.3333
1792,55.22,57.74,Ses04M_script01_2_M009,xxx,2.3333,2.6667,3
1793,64.44,66.29,Ses04M_script01_2_M010,xxx,2.3333,2.6667,3
1794,73.36,76.36,Ses04M_script01_2_M011,fru,2.3333,2.3333,2.6667
1795,81.52,84.17,Ses04M_script01_2_M012,fru,2,3.6667,3.6667
1796,92.07,94.11,Ses04M_script01_2_M013,fru,2,3.3333,3
1797,110.03,111.6,Ses04M_script01_2_M014,fru,2.6667,2.3333,3
1798,113.63,115.5,Ses04M_script01_2_M015,fru,3.3333,3,3.6667
1799,118.44,120.89,Ses04M_script01_2_M016,fru,3,3.3333,3.6667
1800,122.55,124.47,Ses04M_script01_2_M017,fru,2,3,3
1801,124.61,130.32,Ses04M_script01_2_M018,xxx,2,3.3333,3
1802,132.41,138.2511,Ses04M_script01_2_M019,ang,2,3.3333,3.3333
1803,10.94,12.19,Ses04F_script02_2_F000,xxx,2,2.5,3
1804,12.75,14.98,Ses04F_script02_2_F001,xxx,2,3,3.5
1805,18.39,25.72,Ses04F_script02_2_F002,ang,1.5,4.5,4
1806,28.49,41.1495,Ses04F_script02_2_F003,xxx,2,4.5,4
1807,42.42,45.89,Ses04F_script02_2_F004,xxx,2,3.5,4
1808,52.0059,60.192,Ses04F_script02_2_F005,ang,1,4.5,5
1809,61.5,66,Ses04F_script02_2_F006,ang,2,4.5,4
1810,75.01,78.83,Ses04F_script02_2_F007,ang,1.5,4.5,4.5
1811,83.7513,87.95,Ses04F_script02_2_F008,neu,2.5,2,2
1812,98.28,102.14,Ses04F_script02_2_F009,ang,1.5,4.5,4.5
1813,102.611,106.09,Ses04F_script02_2_F010,ang,1.5,4.5,4.5
1814,107.68,111.0597,Ses04F_script02_2_F011,ang,1.5,4.5,4.5
1815,112.1,118.16,Ses04F_script02_2_F012,xxx,1.5,4,4.5
1816,118.2126,127.2854,Ses04F_script02_2_F013,xxx,1,5,5
1817,127.3291,130.19,Ses04F_script02_2_F014,ang,1,4.5,5
1818,131.46,135.1803,Ses04F_script02_2_F015,fru,2,3,3
1819,136.34,144.9861,Ses04F_script02_2_F016,fru,2,4.5,4.5
1820,147.8,150.59,Ses04F_script02_2_F017,xxx,1,3.5,4
1821,175.68,182.8524,Ses04F_script02_2_F018,xxx,2,3.5,4
1822,182.94,192.4831,Ses04F_script02_2_F019,sad,4,4,3.5
1823,192.52,200.3,Ses04F_script02_2_F020,sad,4,3.5,4
1824,200.34,206.0537,Ses04F_script02_2_F021,sad,4,4,4
1825,206.29,215.99,Ses04F_script02_2_F022,sad,3,4,4
1826,216.78,220.61,Ses04F_script02_2_F023,sad,4,4,3
1827,235.34,240.93,Ses04F_script02_2_F024,sad,2,2.5,2.5
1828,247.5533,249.1731,Ses04F_script02_2_F025,neu,2,2,2.5
1829,250.48,251.74,Ses04F_script02_2_F026,sad,2.5,2.5,3
1830,252.66,254.31,Ses04F_script02_2_F027,fru,1.5,3,3.5
1831,255.86,257.05,Ses04F_script02_2_F028,fru,2,2.5,3
1832,258.12,259.51,Ses04F_script02_2_F029,fru,2,3,3.5
1833,261.37,262.76,Ses04F_script02_2_F030,fru,1.5,3.5,4.5
1834,263.36,264.71,Ses04F_script02_2_F031,ang,1.5,4,4.5
1835,270.93,274.24,Ses04F_script02_2_F032,xxx,1,4,4.5
1836,311.66,315.35,Ses04F_script02_2_F033,ang,1.5,4.5,4.5
1837,315.77,321.41,Ses04F_script02_2_F034,ang,1.5,4.5,4.5
1838,321.96,325.35,Ses04F_script02_2_F035,xxx,1.5,3.5,3
1839,326.2626,337.09,Ses04F_script02_2_F036,xxx,1,4,4
1840,337.59,351.2149,Ses04F_script02_2_F037,sad,1.5,3.5,3
1841,352.68,355.3737,Ses04F_script02_2_F038,fru,2,2.5,4
1842,360.4079,365.12,Ses04F_script02_2_F039,fru,1.5,3,3
1843,365.7,372.79,Ses04F_script02_2_F040,fru,2,3.5,3
1844,372.8186,376.5,Ses04F_script02_2_F041,sad,2,4,3
1845,378.7938,384.8349,Ses04F_script02_2_F042,xxx,3.5,3,3.5
1846,393.6777,401.52,Ses04F_script02_2_F043,hap,4,3,3
1847,405.09,408.3864,Ses04F_script02_2_F044,hap,4.5,3,3
1848,409.35,412.66,Ses04F_script02_2_F045,hap,4,3.5,3
1849,416.57,426.5972,Ses04F_script02_2_F046,hap,4,3,3.5
1850,431.66,433.6889,Ses04F_script02_2_F047,xxx,4,2,2.5
1851,8.4,11.35,Ses04F_script02_2_M000,neu,3,3,3
1852,11.89,13.41,Ses04F_script02_2_M001,xxx,2.5,3,3
1853,14.37,18.77,Ses04F_script02_2_M002,xxx,1.5,3.5,3.5
1854,25.92,29.02,Ses04F_script02_2_M003,xxx,2,3.5,3.5
1855,40.51,43.08,Ses04F_script02_2_M004,xxx,3.5,2.5,1.5
1856,45.921,52.98,Ses04F_script02_2_M005,xxx,3,2.5,3
1857,59.1414,62.29,Ses04F_script02_2_M006,fru,2,3.5,4
1858,65.13,75.59,Ses04F_script02_2_M007,fru,1.5,4.5,4
1859,82.13,84.43,Ses04F_script02_2_M008,fru,3,3,2.5
1860,89.8722,98.65,Ses04F_script02_2_M009,xxx,2,4,4
1861,101.57,103.1801,Ses04F_script02_2_M010,fru,2.5,3,2.5
1862,105.61,108.34,Ses04F_script02_2_M011,fru,2,3.5,3
1863,110.4031,112.65,Ses04F_script02_2_M012,fru,3,3,3.5
1864,129.5332,132.13,Ses04F_script02_2_M013,fru,2.5,3,2
1865,134.6112,136.8876,Ses04F_script02_2_M014,fru,2.5,3.5,3.5
1866,144.2857,148.57,Ses04F_script02_2_M015,fru,2.5,2.5,3
1867,149.91,160.73,Ses04F_script02_2_M016,fru,2,3.5,3.5
1868,160.77,169.62,Ses04F_script02_2_M017,xxx,3,3,3.5
1869,169.6643,177.33,Ses04F_script02_2_M018,xxx,3,3.5,3.5
1870,215.27,217.11,Ses04F_script02_2_M019,neu,3,2.5,3
1871,219.52,231.52,Ses04F_script02_2_M020,neu,3,3,4
1872,231.54,235.83,Ses04F_script02_2_M021,exc,2.5,4,4.5
1873,240.18,247.9036,Ses04F_script02_2_M022,xxx,2.5,3.5,3
1874,248.9104,250.84,Ses04F_script02_2_M023,neu,3,3,3
1875,251.3,253.06,Ses04F_script02_2_M024,xxx,3,3,3.5
1876,254.1,256.0897,Ses04F_script02_2_M025,fru,2,3.5,3.5
1877,256.56,258.51,Ses04F_script02_2_M026,fru,3,2.5,2
1878,259.12,261.73,Ses04F_script02_2_M027,fru,1.5,4,3.5
1879,262.38,263.92,Ses04F_script02_2_M028,fru,2,4,4.5
1880,264.41,271.6,Ses04F_script02_2_M029,fru,1.5,3.5,4
1881,273.45,277.96,Ses04F_script02_2_M030,xxx,1,4,5
1882,277.99,285.5509,Ses04F_script02_2_M031,fru,1.5,4,4.5
1883,285.5947,293.39,Ses04F_script02_2_M032,fru,1,4,5
1884,293.42,299.9532,Ses04F_script02_2_M033,fru,1.5,3.5,4
1885,299.997,309.47,Ses04F_script02_2_M034,fru,1.5,4,4
1886,309.49,312.14,Ses04F_script02_2_M035,xxx,1.5,3.5,5
1887,314.7,316.3,Ses04F_script02_2_M036,xxx,2,3,4.5
1888,320.94,322.32,Ses04F_script02_2_M037,xxx,2.5,2.5,4
1889,324.52,326.73,Ses04F_script02_2_M038,xxx,1.5,3,3
1890,336.32,338.1,Ses04F_script02_2_M039,fru,2.5,3.5,2
1891,350.1643,353.2,Ses04F_script02_2_M040,sad,2.5,2.5,2.5
1892,354.9359,360.7581,Ses04F_script02_2_M041,sad,2,2.5,3
1893,364.52,366.39,Ses04F_script02_2_M042,sur,3,3.5,2.5
1894,375.83,379.538,Ses04F_script02_2_M043,neu,3,2,3
1895,384.2221,389.9567,Ses04F_script02_2_M044,neu,3,3.5,2.5
1896,390.1318,394.4219,Ses04F_script02_2_M045,xxx,2.5,2.5,3
1897,401.68,405.77,Ses04F_script02_2_M046,exc,4,3.5,3
1898,407.84,409.82,Ses04F_script02_2_M047,neu,3,2.5,3.5
1899,412.56,416.7914,Ses04F_script02_2_M048,xxx,3,2,2
1900,426.1595,431.61,Ses04F_script02_2_M049,xxx,3.5,2,2.5
1901,433.4701,435.0898,Ses04F_script02_2_M050,xxx,3.5,2.5,2
1902,12.1431,14.74,Ses04M_script03_2_F000,ang,2.5,3.5,3
1903,15.75,22.067,Ses04M_script03_2_F001,hap,4.5,3,2.5
1904,23.38,27.23,Ses04M_script03_2_F002,hap,4.5,3.5,2.5
1905,27.65,29.89,Ses04M_script03_2_F003,hap,4,3,2.5
1906,32.21,34.18,Ses04M_script03_2_F004,xxx,3,3.5,3
1907,36.47,39.2,Ses04M_script03_2_F005,xxx,2.5,4,3
1908,42.26,46.67,Ses04M_script03_2_F006,exc,4,3.5,3
1909,48.47,52.4,Ses04M_script03_2_F007,xxx,4,3.5,2.5
1910,54.74,58.56,Ses04M_script03_2_F008,hap,4,2.5,2.5
1911,61.01,62.04,Ses04M_script03_2_F009,neu,3,3,2
1912,63.32,65.0737,Ses04M_script03_2_F010,ang,2.5,3,3
1913,65.99,70.18,Ses04M_script03_2_F011,xxx,4,2.5,2.5
1914,70.89,74.8193,Ses04M_script03_2_F012,fru,4,3,3.5
1915,75.92,78.74,Ses04M_script03_2_F013,fru,2,3.5,2.5
1916,82.03,83.9324,Ses04M_script03_2_F014,ang,2.5,3.5,2.5
1917,85.69,90.08,Ses04M_script03_2_F015,fru,2,3,3.5
1918,93.46,98.23,Ses04M_script03_2_F016,fru,2,3.5,3
1919,104.05,107.0655,Ses04M_script03_2_F017,ang,2.5,2.5,2.5
1920,110.55,112.43,Ses04M_script03_2_F018,fru,1.5,3.5,3
1921,112.86,114.4688,Ses04M_script03_2_F019,ang,1.5,4,3.5
1922,119.98,123.14,Ses04M_script03_2_F020,fru,2.5,3.5,3
1923,125.57,130.63,Ses04M_script03_2_F021,xxx,3.5,2,2.5
1924,131.57,133.22,Ses04M_script03_2_F022,ang,2,4,3
1925,133.34,135.67,Ses04M_script03_2_F023,ang,2,3.5,3
1926,139.78,141.2266,Ses04M_script03_2_F024,neu,2.5,2,2
1927,144.56,148.48,Ses04M_script03_2_F025,fru,2,3.5,3.5
1928,154.87,157.44,Ses04M_script03_2_F026,ang,2.5,3,3.5
1929,160.72,162.2,Ses04M_script03_2_F027,fru,2,3,3
1930,162.26,168.53,Ses04M_script03_2_F028,ang,2,4.5,3.5
1931,171.25,173.849,Ses04M_script03_2_F029,ang,2.5,3,3.5
1932,175.84,178.69,Ses04M_script03_2_F030,ang,2,3,3.5
1933,191.15,195.16,Ses04M_script03_2_F031,ang,2,3.5,3
1934,196.01,197.95,Ses04M_script03_2_F032,ang,3,3.5,3
1935,206.71,212.1477,Ses04M_script03_2_F033,ang,2,4,3.5
1936,216.7,218.66,Ses04M_script03_2_F034,ang,2,2.5,3.5
1937,224.92,228.29,Ses04M_script03_2_F035,ang,2,3.5,3
1938,232.75,235.0415,Ses04M_script03_2_F036,ang,2,3.5,2.5
1939,238.12,242.2,Ses04M_script03_2_F037,ang,3.5,3.5,3
1940,243.9,246.62,Ses04M_script03_2_F038,xxx,4,3,2.5
1941,249.36,252.1562,Ses04M_script03_2_F039,ang,2,3.5,3.5
1942,253.27,257.25,Ses04M_script03_2_F040,ang,2.5,3.5,3.5
1943,258.71,261.9019,Ses04M_script03_2_F041,ang,1.5,4,3.5
1944,263.25,268.4503,Ses04M_script03_2_F042,ang,2,4,3
1945,269.12,270.9465,Ses04M_script03_2_F043,neu,2,2,1.5
1946,271.8356,276.57,Ses04M_script03_2_F044,ang,1.5,4,3.5
1947,278.33,279.09,Ses04M_script03_2_F045,ang,2,4.5,2.5
1948,279.12,284.3,Ses04M_script03_2_F046,ang,1.5,4,3
1949,284.33,288.18,Ses04M_script03_2_F047,ang,2,3.5,3.5
1950,288.38,289.75,Ses04M_script03_2_F048,ang,2,4,3.5
1951,289.77,295.21,Ses04M_script03_2_F049,ang,1.5,4.5,4
1952,295.22,296.72,Ses04M_script03_2_F050,ang,1.5,5,3
1953,296.73,300.79,Ses04M_script03_2_F051,ang,1.5,4.5,4
1954,300.82,302.35,Ses04M_script03_2_F052,ang,1.5,4.5,3.5
1955,9.31,12.2248,Ses04M_script03_2_M000,xxx,2.5,2.5,2.5
1956,14.12,16.17,Ses04M_script03_2_M001,neu,3,2.5,2
1957,21.6,24.44,Ses04M_script03_2_M002,xxx,4,3.5,2.5
1958,26.46,28.11,Ses04M_script03_2_M003,xxx,4,2.5,2.5
1959,29.37,32.64,Ses04M_script03_2_M004,fru,3,3,2.5
1960,33.82,36.97,Ses04M_script03_2_M005,fru,2.5,3.5,3
1961,38.7,42.9,Ses04M_script03_2_M006,xxx,2.5,3,3
1962,46.07,49.23,Ses04M_script03_2_M007,fru,2,3.5,3
1963,51.9,55.17,Ses04M_script03_2_M008,ang,2,3,2.5
1964,60.02,61.2951,Ses04M_script03_2_M009,neu,2.5,1.5,0.5
1965,61.73,63.89,Ses04M_script03_2_M010,ang,2,4,3
1966,64.3898,66.47,Ses04M_script03_2_M011,ang,2,4.5,3
1967,69.58,71.41,Ses04M_script03_2_M012,ang,2,4.5,2.5
1968,74.3577,77.1,Ses04M_script03_2_M013,ang,2,3,2.5
1969,77.75,80.5642,Ses04M_script03_2_M014,ang,2.5,3.5,2.5
1970,80.6325,82.74,Ses04M_script03_2_M015,xxx,3,2,2
1971,83.4879,86.19,Ses04M_script03_2_M016,fru,3,2,2.5
1972,89.84,93.89,Ses04M_script03_2_M017,fru,3,3,2.5
1973,97.66,104.6,Ses04M_script03_2_M018,fru,2.5,2.5,3
1974,106.26,111.34,Ses04M_script03_2_M019,fru,2,3.5,2.5
1975,112.02,113.62,Ses04M_script03_2_M020,ang,2,3.5,3
1976,113.9046,116.14,Ses04M_script03_2_M021,ang,2.5,4,3
1977,117.81,120.42,Ses04M_script03_2_M022,ang,2.5,3,2.5
1978,122.26,126.08,Ses04M_script03_2_M023,fru,2.5,2.5,2
1979,129.84,132.55,Ses04M_script03_2_M024,ang,2.5,3.5,2.5
1980,132.59,133.93,Ses04M_script03_2_M025,ang,3.5,3,3
1981,136.4393,138.02,Ses04M_script03_2_M026,neu,2.5,2,1.5
1982,140.93,145.08,Ses04M_script03_2_M027,ang,2.5,3.5,3.5
1983,149.64,151.79,Ses04M_script03_2_M028,neu,2.5,2,2
1984,151.83,155.36,Ses04M_script03_2_M029,ang,2.5,3.5,3
1985,157.03,161.43,Ses04M_script03_2_M030,ang,2.5,3.5,3.5
1986,161.49,162.75,Ses04M_script03_2_M031,ang,2,4,3.5
1987,168.55,171.55,Ses04M_script03_2_M032,xxx,2.5,2,2.5
1988,173.44,176.83,Ses04M_script03_2_M033,ang,2,2.5,3.5
1989,180.04,184.2,Ses04M_script03_2_M034,ang,2.5,3,3
1990,186.05,191.63,Ses04M_script03_2_M035,ang,2.5,3,3.5
1991,194.73,196.53,Ses04M_script03_2_M036,ang,2,4,3.5
1992,197.36,207.1039,Ses04M_script03_2_M037,fru,2.5,3.5,3
1993,211.5664,217.03,Ses04M_script03_2_M038,ang,2.5,2.5,3.5
1994,219.94,225.69,Ses04M_script03_2_M039,xxx,2,3,3
1995,227.36,229.96,Ses04M_script03_2_M040,ang,2.5,3.5,3.5
1996,230.5277,233.24,Ses04M_script03_2_M041,ang,2.5,3.5,3.5
1997,234.3918,238.46,Ses04M_script03_2_M042,xxx,2.5,2.5,3.5
1998,241.6583,244.74,Ses04M_script03_2_M043,ang,2.5,2.5,3
1999,246.73,249.95,Ses04M_script03_2_M044,xxx,2.5,2,2.5
2000,251.7117,253.74,Ses04M_script03_2_M045,xxx,2.5,2.5,3
2001,256.91,259.11,Ses04M_script03_2_M046,ang,1.5,4,3.5
2002,261.3,263.54,Ses04M_script03_2_M047,ang,2,4.5,4
2003,270.8098,272.0237,Ses04M_script03_2_M048,ang,2.5,3.5,3
2004,276.14,278.8,Ses04M_script03_2_M049,ang,1.5,3,3
2005,278.84,284.04,Ses04M_script03_2_M050,ang,1.5,4.5,4
2006,287.38,289.16,Ses04M_script03_2_M051,ang,2,3.5,4
2007,289.27,290.35,Ses04M_script03_2_M052,ang,2.5,4.5,4
2008,291.15,293.05,Ses04M_script03_2_M053,ang,1.5,4,4
2009,293.08,295.43,Ses04M_script03_2_M054,ang,1.5,4,4
2010,295.6698,300.36,Ses04M_script03_2_M055,ang,1.5,4,4
2011,300.39,302.31,Ses04M_script03_2_M056,ang,1.5,4.5,4.5
2012,7.69,12.69,Ses04F_script01_1_F000,xxx,2,2.5,3.5
2013,13.7264,18.0317,Ses04F_script01_1_F001,sur,2,3.5,3.5
2014,20.21,21.64,Ses04F_script01_1_F002,xxx,2,3,3
2015,28.1619,31.65,Ses04F_script01_1_F003,xxx,2.5,2.5,3.5
2016,37.1,39.46,Ses04F_script01_1_F004,sad,2.5,2.5,3
2017,43.83,46.26,Ses04F_script01_1_F005,xxx,2,2.5,3
2018,49.58,58.4511,Ses04F_script01_1_F006,fru,1.5,2.5,4.5
2019,60.27,63.5161,Ses04F_script01_1_F007,xxx,2,3,4
2020,63.8201,65.78,Ses04F_script01_1_F008,xxx,2,3,4
2021,71.5696,73.3931,Ses04F_script01_1_F009,sur,2,2.5,2.5
2022,77.32,79.6738,Ses04F_script01_1_F010,xxx,2,3,3.5
2023,85.28,87.62,Ses04F_script01_1_F011,ang,2,2.5,4.5
2024,103.24,105.01,Ses04F_script01_1_F012,ang,2,3.5,4.5
2025,105.64,108.7,Ses04F_script01_1_F013,ang,1.5,3.5,4
2026,112.69,120.94,Ses04F_script01_1_F014,ang,1.5,4.5,4.5
2027,122.19,128.67,Ses04F_script01_1_F015,ang,1.5,4,4.5
2028,133.35,135.13,Ses04F_script01_1_F016,xxx,3,3,2.5
2029,136.64,141.873,Ses04F_script01_1_F017,xxx,2,3.5,3.5
2030,144.1523,146.85,Ses04F_script01_1_F018,neu,3,2,2.5
2031,148.37,152.02,Ses04F_script01_1_F019,ang,2,4,4
2032,153.5733,156.62,Ses04F_script01_1_F020,xxx,2.5,3.5,3.5
2033,157.9293,160.36,Ses04F_script01_1_F021,fru,2,4,4
2034,170.02,174.4921,Ses04F_script01_1_F022,ang,2,3,4.5
2035,176.05,181.5832,Ses04F_script01_1_F023,ang,1.5,3.5,4.5
2036,181.6339,190.35,Ses04F_script01_1_F024,ang,1.5,3.5,5
2037,200.73,204.26,Ses04F_script01_1_F025,neu,3.5,2.5,3.5
2038,205.15,207.871,Ses04F_script01_1_F026,xxx,2.5,3,3.5
2039,209.76,214.54,Ses04F_script01_1_F027,fru,2,4,4.5
2040,224.36,227.35,Ses04F_script01_1_F028,fru,2.5,3.5,3.5
2041,228.13,230.8,Ses04F_script01_1_F029,ang,2,3,4
2042,231.6,239.8824,Ses04F_script01_1_F030,ang,1,4.5,4.5
2043,254.02,260.91,Ses04F_script01_1_F031,fru,2,4,4
2044,261.0038,268.95,Ses04F_script01_1_F032,ang,1.5,3.5,4.5
2045,270.3742,272.8,Ses04F_script01_1_F033,xxx,2,3.5,3
2046,286.3292,287.98,Ses04F_script01_1_F034,xxx,2.5,3.5,4
2047,290.77,293.319,Ses04F_script01_1_F035,ang,2,3.5,3.5
